step,true_value,prediction,lower_bound,upper_bound,width,covered,k_adap,t_adap,n_cal
80,11.53,11.202275865710094,10.239497336846737,12.247526276354275,2.008028939507538,True,0.303,0.404,48
81,12.05,11.650184461680476,10.646921541302552,12.73986820011198,2.092946658809428,True,0.306,0.40800000000000003,48
82,13.82,12.221793079158495,11.140819708772039,13.399012292536952,2.258192583764913,False,0.299,0.4,47
83,13.43,14.850002122620202,13.55772809341626,16.256989942041876,2.699261848625616,False,0.292,0.392,48
84,11.64,12.544266641231912,11.429549557067068,13.758954699567935,2.3294051425008675,True,0.295,0.396,49
85,9.96,11.021515214518807,9.997400595102178,12.14099880268701,2.143598207584832,False,0.288,0.388,48
86,8.76,9.227253663381406,8.3496874924804,10.187188617723486,1.8375011252430848,True,0.291,0.392,49
87,7.54,8.375494633831295,7.580673125881205,9.243939879713388,1.6632667538321826,False,0.284,0.384,49
88,6.39,6.957915189785064,6.286065833858831,7.691715887814313,1.4056500539554824,True,0.287,0.388,49
89,5.97,5.981785049798559,5.398765183299801,6.617926441309577,1.219161258009776,True,0.29,0.392,49
90,5.67,5.9066437249825965,5.341926868695681,6.521645791802089,1.1797189231064085,True,0.293,0.396,49
91,5.61,5.470654749958351,4.953690715844776,6.03250721132189,1.0788164954771133,True,0.296,0.4,48
92,5.69,5.659987339439583,5.139834883986894,6.22420589471836,1.0843710107314664,True,0.299,0.404,48
93,5.77,5.663747570038918,5.159990911741605,6.208700842814209,1.0487099310726036,True,0.302,0.40800000000000003,48
94,6.22,5.794000787214427,5.294188509436469,6.333502424890497,1.039313915454028,True,0.305,0.41200000000000003,47
95,7.65,6.461076040484459,5.925490776162434,7.038080979545816,1.112590203383382,False,0.298,0.404,47
96,21.37,8.46844947834748,7.824134255119761,9.159810915388427,1.3356766602686658,False,0.291,0.396,48
97,49.1,39.412407150369596,36.43866633363296,42.62235121126883,6.183684877635869,False,0.284,0.388,48
98,66.1,51.63939139528493,47.12350722622419,56.57904371849345,9.45553649226926,False,0.27699999999999997,0.38,49
99,52.45,74.54476521432434,67.61354193139343,82.17616888214023,14.562626950746804,False,0.26999999999999996,0.372,50
100,49.1,37.85559068968718,34.37128774985649,41.68312023360333,7.311832483746841,False,0.26299999999999996,0.364,50
101,42.97,52.48280692773825,47.761060892923,57.66178020923405,9.900719316311054,False,0.25599999999999995,0.356,51
102,39.12,34.80930146462456,31.64984643648836,38.27449012290915,6.624643686420789,False,0.24899999999999994,0.348,52
103,27.61,38.33400225328444,34.86057623444127,42.14386146911538,7.283285234674111,False,0.24199999999999994,0.33999999999999997,52
104,18.85,21.157823679000796,19.153413765267405,23.361587367189845,4.208173601922439,False,0.23499999999999993,0.33199999999999996,53
105,14.19,16.882265454486433,15.20391090913812,18.734459142476712,3.5305482333385925,False,0.22799999999999992,0.32399999999999995,53
106,10.77,12.671906883986278,11.339947898009077,14.147635904893013,2.807688006883936,False,0.22099999999999992,0.31599999999999995,54
107,8.89,10.034094426096313,8.926649451588487,11.265089081444978,2.3384396298564916,False,0.2139999999999999,0.30799999999999994,55
108,9.04,8.68047360674832,7.690679958515936,9.782996232547204,2.0923162740312673,True,0.21699999999999992,0.31199999999999994,55
109,13.1,9.716978224553976,8.604888392202591,10.957829969039953,2.3529415768373614,False,0.2099999999999999,0.30399999999999994,55
110,12.01,15.773198466183889,13.985587316851964,17.774051416030517,3.7884640991785528,False,0.2029999999999999,0.3,56
111,9.8,10.2253751745861,9.008247848181917,11.59052031101573,2.5822724628338136,True,0.2059999999999999,0.304,56
112,8.71,9.82281425850042,8.639212568180607,11.151750741617766,2.512538173437159,True,0.2089999999999999,0.308,56
113,8.43,8.407663638072501,7.379312081268326,9.562219698793601,2.1829076175252755,True,0.2119999999999999,0.312,55
114,7.21,8.786072917654424,7.71695388918938,9.986317510342491,2.2693636211531114,False,0.2049999999999999,0.304,55
115,6.2,6.754627481915569,5.9157550145592355,7.695254134463111,1.7794991199038757,True,0.2079999999999999,0.308,56
116,5.59,6.3067692621949725,5.526601923547405,7.180195096369351,1.653593172821946,True,0.2109999999999999,0.312,55
117,4.95,5.619664112673572,4.921586941499025,6.40003539549916,1.4784484540001346,True,0.2139999999999999,0.316,55
118,4.49,4.9941544165168965,4.378810677455306,5.679894371379381,1.3010836939240749,True,0.21699999999999992,0.32,55
119,4.17,4.58056362267851,4.026047593470974,5.196258544630224,1.17021095115925,True,0.21999999999999992,0.324,54
120,3.86,4.350754634873542,3.828234517040989,4.92982280822745,1.1015882911864612,True,0.22299999999999992,0.328,54
121,3.58,3.9019172691826,3.4402095899736453,4.411634839979079,0.9714252500054332,True,0.22599999999999992,0.332,54
122,3.39,3.6803968967748713,3.2534821394464526,4.1501603611272495,0.8966782216807969,True,0.22899999999999993,0.336,53
123,3.34,3.4859648803114407,3.086940489544058,3.9239476226463665,0.8370071331023086,True,0.23199999999999993,0.34,53
124,3.41,3.4243404841038423,3.039023795176055,3.8464157954848064,0.8073920003087514,True,0.23499999999999993,0.34400000000000003,53
125,3.46,3.5256916444015776,3.1385880692963646,3.9490030216243657,0.8104149523280011,True,0.23799999999999993,0.34800000000000003,52
126,3.52,3.5147687575329103,3.1340432144792336,3.9305572962093303,0.7965140817300966,True,0.24099999999999994,0.35200000000000004,52
127,3.57,3.606164215976637,3.2183481975381367,4.029634300204507,0.8112861026663705,True,0.24399999999999994,0.35600000000000004,52
128,3.58,3.6307666662548375,3.2388594940914786,4.058907932000957,0.8200484379094783,True,0.24699999999999994,0.36000000000000004,52
129,3.49,3.6288282207151674,3.2326347299268585,4.0621071894997645,0.8294724595729059,True,0.24999999999999994,0.36400000000000005,51
130,3.45,3.4842322062314626,3.0985528488041387,3.9062045119829634,0.8076516631788246,True,0.25299999999999995,0.36800000000000005,51
131,3.55,3.5086424806806846,3.1175221597281633,3.9369150255989176,0.8193928658707543,True,0.25599999999999995,0.37200000000000005,51
132,3.54,3.656002805991573,3.2482877481885177,4.102846938427163,0.8545591902386453,True,0.25899999999999995,0.37600000000000006,50
133,3.44,3.553029404882448,3.1522446388658434,3.9924988926920495,0.8402542538262061,True,0.26199999999999996,0.38000000000000006,50
134,3.36,3.453859766803136,3.0593861864856855,3.88666658234874,0.8272803958630544,True,0.26499999999999996,0.38400000000000006,50
135,3.45,3.381399426902588,2.9909749468259585,3.8100179013475204,0.8190429545215618,True,0.26799999999999996,0.38800000000000007,49
136,5.13,3.557096786871587,3.1443827327064273,4.0109105418827165,0.8665278091762891,False,0.26099999999999995,0.38000000000000006,49
137,4.95,6.062796003873099,5.37801227274678,6.821102446835364,1.4430901740885842,False,0.25399999999999995,0.37200000000000005,50
138,4.35,4.4545430531685195,3.91171084481773,5.057367963804276,1.1456571189865459,True,0.25699999999999995,0.37600000000000006,50
139,3.98,4.3371835808247265,3.7930192595214214,4.943128335826739,1.1501090763053172,True,0.25999999999999995,0.38000000000000006,50
140,3.87,3.899874989664422,3.394140370494654,4.463816102815172,1.0696757323205182,True,0.26299999999999996,0.38400000000000006,50
141,3.57,3.9173078276659137,3.4032619816930927,4.491364441306097,1.0881024596130047,True,0.26599999999999996,0.38800000000000007,49
142,3.31,3.51067445356553,3.021875632956937,4.058879458957787,1.0370038260008494,True,0.26899999999999996,0.39200000000000007,49
143,3.26,3.30468436261868,2.8276333526457416,3.8411918683290933,1.0135585156833518,True,0.27199999999999996,0.3960000000000001,49
144,3.19,3.312094521083192,2.824583148301841,3.861747918073556,1.037164769771715,True,0.27499999999999997,0.4000000000000001,48
145,3.98,3.2104323177510787,2.727341051526343,3.7561358237135902,1.028794772187247,False,0.26799999999999996,0.39200000000000007,48
146,3.77,4.2988791686085,3.6619212620120116,5.022864579955397,1.3609433179433852,True,0.27099999999999996,0.3960000000000001,49
147,3.54,3.6979565630663824,3.107777017733154,4.372929390563195,1.2651523728300411,True,0.27399999999999997,0.4000000000000001,48
148,3.44,3.599376065945755,2.9536015054272116,4.35063034728099,1.3970288418537788,True,0.27699999999999997,0.4040000000000001,48
149,3.4,3.5229971998933145,2.7835160523931,4.4070085568431105,1.6234925044500104,True,0.27999999999999997,0.4080000000000001,48
150,3.02,3.5059546499718053,2.684868950312853,4.509999834832311,1.8251308845194583,True,0.283,0.4120000000000001,47
151,2.67,3.1557408460230745,2.316348128246813,4.207590190006518,1.891242061759705,True,0.286,0.4160000000000001,47
