step,true_value,prediction,lower_bound,upper_bound,width,covered,k_adap,t_adap,n_cal
80,7.72,7.981836783754947,4.57826909847855,13.462083235105446,8.883814136626896,True,0.0505,0.404,48
81,7.93,7.451592752239625,4.2508155622945845,12.603490582041124,8.352675019746538,True,0.051000000000000004,0.40800000000000003,48
82,6.8,7.833299541123292,4.485491901259064,13.224281466043125,8.73878956478406,True,0.051500000000000004,0.41200000000000003,47
83,6.26,6.4367977890456896,3.62271812771857,10.963948444862197,7.341230317143627,True,0.052000000000000005,0.41600000000000004,47
84,7.77,6.083264678265908,3.408970629815234,10.379671745391516,6.970701115576282,True,0.052500000000000005,0.42000000000000004,47
85,6.56,7.9635118771876705,4.580147429404782,13.398283591775026,8.818136162370244,True,0.053000000000000005,0.42400000000000004,46
86,5.81,6.277249024342979,3.554129734561023,10.628643988862022,7.074514254300999,True,0.053500000000000006,0.42800000000000005,46
87,5.28,5.63175903720448,3.1668969671855427,9.554671323502617,6.387774356317075,True,0.054000000000000006,0.43200000000000005,46
88,4.96,5.14282185145532,2.858094762921619,8.7805426298399,5.922447866918281,True,0.05450000000000001,0.43600000000000005,45
89,4.77,4.870151992580146,2.683605873582146,8.354606762661904,5.671000889079758,True,0.05500000000000001,0.44000000000000006,45
90,4.68,4.705867518023839,2.578478702599072,8.09797901258801,5.5195003099889375,True,0.05550000000000001,0.44400000000000006,45
91,4.66,4.63523196498898,2.5493551295402215,7.946932087730307,5.397576958190085,True,0.05600000000000001,0.44800000000000006,44
92,5.41,4.62309678397057,2.6027059158240062,7.7765191444076684,5.173813228583662,True,0.05650000000000001,0.45200000000000007,44
93,5.14,5.455836794126495,3.2707374983766746,8.758930097726536,5.488192599349861,True,0.05700000000000001,0.45600000000000007,44
94,5.87,5.022625081769224,3.097503452558608,7.852222651064853,4.754719198506245,True,0.05750000000000001,0.4600000000000001,44
95,6.74,5.862166304054067,3.7845816404009867,8.841890038383498,5.057308397982512,True,0.05800000000000001,0.4640000000000001,43
96,9.71,6.706063701355812,4.438100731816048,9.919881903239883,5.481781171423835,True,0.05850000000000001,0.4680000000000001,43
97,8.91,10.048000399938841,6.691736400935626,14.868759207895058,8.177022806959432,True,0.05900000000000001,0.4720000000000001,43
98,9.37,8.47430941664737,5.689637042083385,12.418147854314364,6.728510812230979,True,0.05950000000000001,0.4760000000000001,42
99,9.16,9.189447531284308,6.19734950113219,13.425427162660858,7.228077661528668,True,0.06000000000000001,0.4800000000000001,42
100,16.07,8.886618740100205,5.954359582112871,13.055245340420496,7.1008857583076255,False,0.05050000000000001,0.4720000000000001,42
101,16.21,16.332434153609817,10.756356817052975,24.553262661563732,13.796905844510757,True,0.05100000000000001,0.4760000000000001,42
102,13.27,15.689223083023915,10.58726834878336,23.037603922772995,12.450335573989635,True,0.05150000000000001,0.4800000000000001,42
103,11.73,12.53066843483834,8.571885330302933,18.12674274460165,9.554857414298716,True,0.05200000000000001,0.4840000000000001,42
104,10.09,11.191429676752051,7.754005968717948,15.978621912564005,8.224615943846057,True,0.05250000000000001,0.4880000000000001,41
105,8.49,9.588446617410227,6.698727795194237,13.562821904124412,6.864094108930176,True,0.05300000000000001,0.4920000000000001,41
106,7.44,8.079388197842192,5.6696907550925895,11.359686989111642,5.689996234019053,True,0.05350000000000001,0.4960000000000001,41
107,6.57,7.169693776800587,5.049695675915719,10.032603949386509,4.98290827347079,True,0.05400000000000001,0.5,40
108,6.03,6.373783027069198,4.495785889937771,8.893521548909806,4.397735658972035,True,0.054500000000000014,0.5,40
109,5.76,5.91772325186422,4.182727382601624,8.23353505917201,4.050807676570385,True,0.055000000000000014,0.5,40
110,5.08,5.773558088256468,4.093032358203145,8.008599582346218,3.9155672241430723,True,0.055500000000000015,0.5,40
111,4.67,5.057236617859368,3.5646347083765724,7.0379083516598335,3.473273643283261,True,0.056000000000000015,0.5,40
112,4.41,4.739758277646654,3.3389030180521155,6.592892707844703,3.2539896897925873,True,0.056500000000000015,0.5,40
113,4.05,4.513356605680668,3.1807177359906005,6.270785300744589,3.090067564753989,True,0.057000000000000016,0.5,40
114,3.74,4.162169306460766,2.9272918649478212,5.785335255168175,2.858043390220354,True,0.057500000000000016,0.5,40
115,3.49,3.8877847205568514,2.731750028342102,5.401939919090128,2.670189890748026,True,0.05800000000000002,0.5,40
116,3.28,3.651017840159845,2.5636817486132895,5.0701175007848684,2.506435752171579,True,0.05850000000000002,0.5,40
117,3.14,3.435009028921656,2.4104291024105944,4.767398909630977,2.3569698072203824,True,0.05900000000000002,0.5,40
118,2.99,3.2872600246020207,2.3064290983026146,4.559048136851436,2.252619038548821,True,0.05950000000000002,0.5,40
119,2.83,3.118973640401368,2.1843750210305175,4.327872420262494,2.143497399231977,True,0.06000000000000002,0.5,40
